"","cbsa_code","cbsa_name","cbsa_size","cbsa_emp","pct_struggle","n_struggle","n_all","n_kids","kids","kids_fam","fam","pct_kids_gap"
"195","29700","Laredo, TX","midsized metros",78875,0.56599421758763,17423,34423,35524,19.0652988653846,19.9261817806815,12.3672335192308,0.436424722662441
"196","29740","Las Cruces, NM","small metros",52980,0.571810542398778,10479,30967,19683,20.1644736538462,20.1644736538462,12.5832239230769,0.584503586258966
"197","29820","Las Vegas-Henderson-Paradise, NV","very large metros",857591,0.526363765453871,114911,307410,224875,22.6419926538462,22.6419926538462,13.3838006923077,0.358457586425231
"198","29940","Lawrence, KS","small metros",40467,0.464407342802558,5591,22794,10446,16.9957935865385,13.4540650931222,13.8037699038462,0.563273778634443
"199","30020","Lawton, OK","small metros",32718,0.609108418360819,7140.98,17373.666,16114.49,25.4027421923077,20.6417472115385,13.7575376538462,0.53101247019989
"200","30140","Lebanon, PA","small metros",46303,0.465166728647577,7505,20147,15348,24.0608939423077,23.377962511666,15.1782452307692,0.435112195754055
"201","30300","Lewiston, ID-WA","small metros",22882,0.4205707360332,2126.552,7712.223,4163.077,19.6730159326923,18.3220228365385,13.2004983076923,0.337043221746351
"202","30340","Lewiston-Auburn, ME","small metros",45507,0.488217669446919,6029,14180,12715,19.7999438680865,24.2922513956547,16.4314099519231,0.311600413123256
"203","30460","Lexington-Fayette, KY","large metros",228183,0.390097443496618,21223.638,69547.357,42061.649,20.3626428846154,20.4208257115385,12.9149343653846,0.304787635362845
"204","30620","Lima, OH","small metros",46478,0.504267004647233,5968,12786,15556,23.2446514453441,25.1472115809515,13.08646225,0.275097895778648
"205","30700","Lincoln, NE","midsized metros",144760,0.400266004900345,14559.182,49240.414,30121.728,21.7013041346154,22.8166871153846,13.6801545192308,0.340152072395689
"206","30780","Little Rock-North Little Rock-Conway, AR","large metros",283598,0.430155811198723,33116.442,101311.584,66411.445,20.3748858846154,20.3046085576923,13.2286722115385,0.357236595462591
"207","30860","Logan, UT-ID","small metros",44906,0.415452497530246,6841.351,22601.303,15077.021,18.8597871153846,18.8597871153846,12.6577275961538,0.503302520821271
"208","30980","Longview, TX","small metros",78054,0.465121160225986,12746.584,30718.088,26919.866,19.3468974125568,19.9383826640397,14.5053764326923,0.393549183898327
"209","31020","Longview, WA","small metros",32299,0.513466907538184,5039.918,13417.482,9406.02,17.900167764348,17.9458290336017,13.4387929038462,0.415414780643364
"210","31080","Los Angeles-Long Beach-Anaheim, CA","very large metros",5324257,0.531279120620993,687574,2297033,1320729,25.9189132692308,25.9189132692308,17.0527471346154,0.431427896887772
"211","31140","Louisville/Jefferson County, KY-IN","very large metros",585257,0.414924567881816,54192.836,144223.559,107329.124,19.7168794230769,19.8121916730769,12.5342248461538,0.246427738583221
"212","31180","Lubbock, TX","midsized metros",115372,0.465810703195533,15050.246,51581.71,29261.812,21.3583708269231,21.3583708269231,13.7063460769231,0.447090368546961
"213","31340","Lynchburg, VA","midsized metros",99184,0.420906601407653,10405.653,30560.98,19208.653,20.0855115928144,20.1869958134021,13.1650803076923,0.30812409259558
"214","31420","Macon-Bibb County, GA","small metros",84303,0.593899835071226,14147.402,32780.618,27208.124,20.4011818076923,20.4011818076923,12.9638194423077,0.38884284070555
"215","31460","Madera, CA","small metros",26755,0.670225177925563,11489,24378,25128,24.1456531153846,24.1456531153846,16.0480404615385,0.911156793122781
"216","31540","Madison, WI","large metros",333811,0.271447218258862,18426.819,85751.435,35331.945,20.7953388878104,20.8037652818174,14.8306026346154,0.256886187093894
"217","31700","Manchester-Nashua, NH","midsized metros",186614,0.377217464916188,51277.104,153133.608,95535.495,22.5410375865385,22.1323837403846,15.1571344038462,0.820590137931774
"218","31740","Manhattan, KS","small metros",30555,0.47299412449246,5534.64,25427.351,11567.571,21.9253606544316,19.2495100192308,15.8155124807692,0.832182981508755
"219","31860","Mankato-North Mankato, MN","small metros",50288,0.493628872405922,5775.869,19127.551,11445.916,23.2544401360803,23.7223149102098,14.7611134807692,0.380360145561565
"220","31900","Mansfield, OH","small metros",41099,0.397827975673328,4579,14409,9210,17.7144998173077,17.5270316261927,12.6714864230769,0.350592471836298
"221","32580","McAllen-Edinburg-Mission, TX","large metros",198978,0.599803592038391,59245,116358,133634,18.8794844807692,18.8794844807692,12.6238693461538,0.584778216687272
"222","32780","Medford, OR","small metros",75967,0.55047545333923,9957,30658,21074,22.5054060576923,17.3660987019231,14.4603882884615,0.403569971171693
"223","32820","Memphis, TN-MS-AR","very large metros",540746,0.472974387502352,69164.623,186245.404,135062.391,21.5234956923077,21.5234956923077,13.7076003653846,0.344423082186461
"224","32900","Merced, CA","midsized metros",45686,0.603855202246338,15914,39514,34151,21.4173319615385,21.4173319615385,13.7556598653846,0.864903909293876
"225","33100","Miami-Fort Lauderdale-West Palm Beach, FL","very large metros",2214596,0.577994502147754,343911.766,1077936.569,604528.522,24.5877528846154,25.7919601153846,15.5336377692308,0.486741856754008
"226","33140","Michigan City-La Porte, IN","small metros",35742,0.431906976744186,4643,9140,8636,19.0003056065167,17.4949960426007,17.4437776346154,0.255721560069386
"227","33220","Midland, MI","small metros",36436,0.337587179106692,3023.475,8743.491,5655.338,19.4484355288462,19.4396063635142,13.0099822692308,0.239968465254144
"228","33260","Midland, TX","small metros",87328,0.444672156981573,10052.47,23788.95,19998.26,25.4350986346154,26.4883898846154,16.5814194230769,0.272409192927812
"229","33340","Milwaukee-Waukesha-West Allis, WI","very large metros",783764,0.371337564835981,64003,178386,124054,22.8874723269231,22.8171508653846,13.5778792820722,0.227601676014719
"230","33460","Minneapolis-St. Paul-Bloomington, MN-WI","very large metros",1807478,0.358571239005273,148990.899,425026.583,295351.674,24.8638454807692,25.4157805278458,14.4926125384615,0.235148966128495
"231","33540","Missoula, MT","small metros",50107,0.567413007657265,6673.56,20793.6,13006.83,18.1649646153846,18.1649646153846,14.5918908269231,0.414983934380426
"232","33660","Mobile, AL","midsized metros",151127,0.586714913809936,23765.408,66123.962,45712.505,21.2253842463558,21.0909432692308,14.6531900384615,0.437539036704229
"233","33700","Modesto, CA","large metros",142929,0.524350620209309,29210,71328,60994,23.3603739686272,23.5358155,14.9614866153846,0.499044980374871
"234","33740","Monroe, LA","small metros",66587,0.490946714950854,8282.872,27469.238,16370.108,23.0024944038461,19.8138324818191,13.9018852692308,0.41253154519651
"235","33780","Monroe, MI","small metros",37086,0.29863940879895,4324,13724,7647,22.8899368846154,25.4763650938637,14.1161083461538,0.370058782289813
"236","33860","Montgomery, AL","midsized metros",130956,0.581399158111507,23373.27,54651.097,43966.762,21.0047980885578,20.7801485192308,13.651949,0.417324116497144
"237","34060","Morgantown, WV","small metros",53463,0.340299972017536,3648.356,20448.792,7087.356,19.5106228355739,21.7029258388265,15.2480145384615,0.382484933505415
"238","34100","Morristown, TN","small metros",39976,0.490744684902248,5824.843,16419.541,9439.994,19.7660495347451,20.2489460614298,13.2534265384615,0.410734965979588
"239","34580","Mount Vernon-Anacortes, WA","small metros",43053,0.471000304572945,6007.875,13613.595,12443.1,21.5705017141217,23.7728609423077,14.3402848846154,0.316205490906557
"240","34620","Muncie, IN","small metros",42508,0.516053249804229,4613,19882,9403,21.0235199807692,21.6193959135412,12.7556743846154,0.467723722593394
"241","34740","Muskegon, MI","small metros",52096,0.526576176582519,8302,21715,17629,20.1695916346154,21.7657785164225,12.9114821538462,0.416826627764128
"242","34820","Myrtle Beach-Conway-North Myrtle Beach, SC-NC","midsized metros",138378,0.623730013891537,22899,78988,41442,22.1798628269231,22.1798628269231,15.4845851730769,0.570813279567561
"243","34900","Napa, CA","small metros",64132,0.459871397951893,5793,20889,10976,24.4646176468054,29.7242401521839,18.6679929615385,0.325718829913304
"244","34940","Naples-Immokalee-Marco Island, FL","midsized metros",131871,0.614854675075404,17939,53724,35803,21.4332981634615,21.4332981634615,15.283553,0.407398139090475
"245","34980","Nashville-Davidson--Murfreesboro--Franklin, TN","very large metros",858237,0.417456620482048,91545.222,275381.875,182433.239,22.6238139230769,22.8668096153846,15.2708014615385,0.320869264550468
"246","35100","New Bern, NC","small metros",31352,0.586735297340974,6890.289,19218.849,13004.709,22.0545320637576,21.8076577577314,15.9065485192308,0.613002328400102
"247","35300","New Haven-Milford, CT","large metros",340724,0.424167269879318,107235,324894,183972,26.7861211923077,26.3663478468278,16.18653975,0.953540108709689
"248","35380","New Orleans-Metairie, LA","very large metros",494676,0.460810993319779,57116.601,180393.508,106589.882,21.7994614615385,21.7711129906399,14.0580243076923,0.364670022398499
"249","35620","New York-Newark-Jersey City, NY-NJ-PA","very large metros",8382135,0.469503267196103,918945.534,2863062.832,1723245.954,28.0875701445292,27.9686360192308,19.4768801730769,0.341567253688947
"250","35660","Niles-Benton Harbor, MI","small metros",54568,0.614036265950302,9143,23747,19998,19.8719401809477,20.6278997033951,13.1394530961538,0.435181791526169
"251","35840","North Port-Sarasota-Bradenton, FL","large metros",247805,0.521948171419645,30071,99226,58645,21.5700602403846,23.2166518461538,14.7945115576923,0.400419684832832
"252","35980","Norwich-New London, CT","midsized metros",105456,0.489569337387738,27692,73094,54634,24.1232399108841,25.6592292834419,16.53797025,0.693123198300713
"253","36100","Ocala, FL","midsized metros",81985,0.564497617639898,16231,39627,33062,24.7145994247701,20.7686053076923,13.7238525192308,0.48334451424041
"254","36140","Ocean City, NJ","small metros",26890,0.580986213313034,6175.231,13373.524,11476.634,22.9506032692308,20.4941520520157,15.7943041923077,0.497341911491261
"255","36220","Odessa, TX","small metros",59190,0.476597476597477,9368,23819,18406,25.5558053461538,25.5558053461538,14.6081800576923,0.402415948639973
"256","36260","Ogden-Clearfield, UT","large metros",192865,0.363252123023979,29629.395,72149.65,65545.805,20.6117117692308,20.6117117692308,13.4873414807692,0.374094055427371
"257","36420","Oklahoma City, OK","very large metros",506241,0.465301835797405,69813.243,210933.144,146332.655,20.6466315865385,20.7160826432508,14.0174115480769,0.416665469608349
"258","36500","Olympia-Tumwater, WA","midsized metros",73630,0.379028079991711,10974,42065,20228,25.4194581153846,25.4194581153846,15.7202705,0.571302458237132
"259","36540","Omaha-Council Bluffs, NE-IA","large metros",419890,0.423000578973406,47773.498,121779.893,102803.475,22.2373045223325,23.0818738461538,13.5410393846154,0.290028085927267
"260","36740","Orlando-Kissimmee-Sanford, FL","very large metros",1072635,0.517376292710603,132945.796,443489.886,244771.903,20.4419265865385,22.7806443653846,15.4816245192308,0.413458339509712
"261","36780","Oshkosh-Neenah, WI","small metros",85726,0.391721385348268,6085,16554,13519,28.6799106128974,30.3331645498598,28.6418240826783,0.193103609173413
"262","36980","Owensboro, KY","small metros",47181,0.483565356218418,7006.421,17198.959,15580.176,19.8970103846154,19.8970103846154,13.1559855192308,0.364531463936754
"263","37100","Oxnard-Thousand Oaks-Ventura, CA","large metros",258166,0.470089001156779,39825,134193,78473,26.2012875,30.6911148306361,19.0937416538462,0.519793466219409
"264","37340","Palm Bay-Melbourne-Titusville, FL","large metros",185134,0.495025936987716,22044,72823,39675,20.7628504288241,21.4779510813628,14.0008092692308,0.393352922747847
"265","37460","Panama City, FL","small metros",65595,0.520614312856238,10292.066,28799.13,19004.108,20.9305615865385,22.4815532884615,14.6338925384615,0.4390445918134
"266","37620","Parkersburg-Vienna, WV","small metros",30200,0.622484252210361,5796.043,13610.123,12375.365,20.2264234213,20.8088077307692,13.3336494615385,0.450666324503311
"267","37860","Pensacola-Ferry Pass-Brent, FL","midsized metros",133544,0.476446305477098,24122,70993,48237,19.7103796940095,20.5264048692308,14.1094274423077,0.531607560055113
"268","37900","Peoria, IL","midsized metros",157192,0.41237898961459,16742.641,44975.426,32698.355,22.5994949818774,22.6058016730769,13.6171489423077,0.286117779530765
"269","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","very large metros",2628893,0.407668832847937,258084.97,741843.492,504616.212,24.1281761538462,23.3563659423077,16.0158787115385,0.282188545520871
"270","38060","Phoenix-Mesa-Scottsdale, AZ","very large metros",1726596,0.519557025539945,253510.077,734533.13,536725.677,24.5916119230769,24.8386669615385,15.0965650192308,0.425422698766822
"271","38220","Pine Bluff, AR","small metros",21677,0.474596451216806,3717.458,8871.991,9198.75,23.2389624038462,29.7677798240231,16.4243071826565,0.409281311989666
"272","38300","Pittsburgh, PA","very large metros",1103495,0.316990543247098,68039.908,221668.552,131065.291,21.6229620384615,21.6229620384615,13.1910896923077,0.200878619295964
"273","38340","Pittsfield, MA","small metros",53882,0.458306555269923,11410,33206,19348,19.1362195192308,19.1362195192308,15.5672798653846,0.616272595672024
"274","38540","Pocatello, ID","small metros",24760,0.607776358734213,6287.444,16378.195,12783.344,18.4616628173077,19.8706070961538,12.5564172692308,0.661477988691438
"275","38860","Portland-South Portland, ME","large metros",238275,0.368406401521225,44615.683,160585.619,83424.131,22.584371729156,22.1931048076923,16.1300263173077,0.673950766970937
"276","38900","Portland-Vancouver-Hillsboro, OR-WA","very large metros",1047457,0.406571321219033,105477.326,381982.267,201683.608,24.5038653421662,25.9251144230769,16.9712102115385,0.364675845404632
"277","38940","Port St. Lucie, FL","midsized metros",117217,0.51903235617528,22185,69971,40981,20.5636522307692,20.5636522307692,15.6516813076923,0.596935598078777
"278","39300","Providence-Warwick, RI-MA","very large metros",637255,0.386579962214491,144574.968,397990.336,254877.2,22.7104647884615,23.5809982307692,14.4474029038462,0.624538585024833
"279","39340","Provo-Orem, UT","large metros",215315,0.370618086653491,27332.25,90459.6,63833.775,20.6196658173077,20.3567032483395,13.7086381538462,0.420126790980656
"280","39380","Pueblo, CO","small metros",50879,0.653843831776063,9952.699,22160.37,21690.112,22.5332407307692,21.8908180384615,15.996033515476,0.435550423553922
"281","39460","Punta Gorda, FL","small metros",39311,0.564562481419086,5697,15634,8465,21.9215429423077,21.8875641980464,14.2580663269231,0.39770038920404
"282","39540","Racine, WI","small metros",66364,0.477799644794317,9954,22893,23503,20.652206669401,19.4761880999004,13.3861543076923,0.344961123500693
"283","39580","Raleigh, NC","very large metros",520170,0.378562103837227,66071.482,197381.774,126984.29,21.7558001419272,21.7358454807692,15.8686781346154,0.379456281600246
"284","39660","Rapid City, SD","small metros",56285,0.533654433760596,6841.936,21520.177,13678.699,19.6685263026562,24.8546720434255,14.4169274807692,0.38234302211957
"285","39740","Reading, PA","midsized metros",153071,0.482547622769602,21608,55892,39414,24.4102219176343,25.35781325,14.9073584423077,0.365137746535921
"286","39820","Redding, CA","small metros",50261,0.38871473354232,6324,21578,13138,18.2703672350473,17.2037217203694,14.7533048653846,0.429318955054615
"287","39900","Reno, NV","midsized metros",195817,0.435566960040379,22890.1,74476.875,45467.25,21.7147913054299,22.6126171723183,13.9424609807692,0.380339168713646
"288","40060","Richmond, VA","very large metros",544402,0.40424241966248,54188.51,171491.716,103453.545,25.1401794103253,22.5187748269231,15.5996415769231,0.315009342360976
"289","40140","Riverside-San Bernardino-Ontario, CA","very large metros",1179496,0.53300279635153,246073,659912,494763,22.9840658064222,23.0756828717388,15.1819508461538,0.559486424710215
"290","40220","Roanoke, VA","midsized metros",140143,0.459527968144169,13962.477,38316.912,29002.393,21.0321979615385,21.0321979615385,13.4980229038462,0.273412956765589
"291","40340","Rochester, MN","small metros",113762,0.360559961435777,8152.101,26853.206,16360.883,21.6610136809861,20.0410924519231,14.6655913846154,0.236047238972592
"292","40380","Rochester, NY","very large metros",453814,0.43332613093599,45815.002,130734.037,86281.079,22.6092321124046,23.0223450192308,14.0325961346154,0.288078457253412
"293","40420","Rockford, IL","midsized metros",134942,0.505484963385337,17464,43863.338,38799,22.2200933135486,23.3729886153846,13.1348022307692,0.325053267329668
"294","40580","Rocky Mount, NC","small metros",48269,0.658003507014028,10507,22912.752,20181,21.5466365037633,19.1232931456528,18.7618748079576,0.474688765045889
"295","40660","Rome, GA","small metros",36648,0.510275408919335,4212.1,12666.304,8069.345,17.1922735384615,17.1789608275308,13.4973934038462,0.345620606854399
"296","40900","Sacramento--Roseville--Arden-Arcade, CA","very large metros",743106,0.396989319788482,98948,308976,197421,22.1165004807692,20.6020330576923,14.8553095769231,0.415789941138949
"297","40980","Saginaw, MI","small metros",80324,0.508617639625979,10063,22318,18793,19.9395084038462,19.9395084038462,16.9965919586538,0.277849708679847
"298","41060","St. Cloud, MN","small metros",100928,0.382954611777981,7873.7,21188.7,15780.9,21.4418166346154,21.4418166346154,15.4064741456277,0.209938768230818
"299","41100","St. George, UT","small metros",50267,0.42613222862901,7612,21966,15468,20.3912318911007,23.2157425713,14.3323641923077,0.436986492132015
"300","41140","St. Joseph, MO-KS","small metros",48854,0.421610573951708,4836.574,17925.866,9786.082,21.2956478461538,23.2467626053724,13.6062600769231,0.366927293568592
"301","41180","St. Louis, MO-IL","very large metros",1249653,0.357822903789112,109824.628,300423.166,213866.966,21.5286523076923,21.7132048913599,13.9004677692308,0.240405269302758
"302","41420","Salem, OR","midsized metros",121784,0.450828258156835,19476.732,51883.978,38652.312,20.6543523002329,21.8203968832515,13.3044439807692,0.426032795769559
"303","41500","Salinas, CA","midsized metros",113209,0.597536433454039,25976.84,76351.608,62537.744,25.9755451212545,26.2304718269231,18.3967181923077,0.674430548807957
"304","41540","Salisbury, MD-DE","midsized metros",128997,0.47682604630699,17340.256,51032.412,32918.03,22.4527015083156,23.8920608076923,14.6356250769231,0.395609293239378
"305","41620","Salt Lake City, UT","very large metros",608961,0.386803420707928,50687.9,154785.05,106337.3,22.0657574038462,22.3780307884615,13.4828396346154,0.254178921146018
"306","41660","San Angelo, TX","small metros",40265,0.43541097136122,6176.592,16467.509,12325.231,27.4370945384615,27.0233362468335,13.9844717692308,0.408978244132621
"307","41700","San Antonio-New Braunfels, TX","very large metros",876237,0.466905980314845,122482.244,331651.844,238773.841,21.6018134230769,21.6018134230769,13.2162956538462,0.378495594228502
"308","41740","San Diego-Carlsbad, CA","very large metros",1266620,0.470724994296045,162989,546261,319052,25.6941751861042,26.3048490384615,18.4893297115385,0.431274573273752
"309","41860","San Francisco-Oakland-Hayward, CA","very large metros",2167508,0.393199825316614,189078,757029,354748,31.8363447115385,36.0013571890329,22.4685474038462,0.349262378731705
"310","41940","San Jose-Sunnyvale-Santa Clara, CA","very large metros",1068403,0.358791022257429,77513.488,289188.864,140535.624,32.516923861336,36.9755024655494,23.3688673076923,0.270673953554979
"311","42020","San Luis Obispo-Paso Robles-Arroyo Grande, CA","midsized metros",91732,0.417780513542033,9502,40137,16811,25.678527923221,26.9655881967157,18.2713176923077,0.437546330615271
"312","42100","Santa Cruz-Watsonville, CA","midsized metros",79038,0.455069528298212,11683,47340,23505,26.4850762155825,26.4679651389274,19.8130983269231,0.598952402641767
"313","42140","Santa Fe, NM","small metros",46842,0.609681606474765,7985,24492,14315,19.448011079493,16.5307449038462,14.6727874807692,0.522864096323812
"314","42200","Santa Maria-Santa Barbara, CA","midsized metros",149750,0.554110973145375,22759,76154,49030,29.2090104423077,29.2090104423077,18.8258865192308,0.508540901502504
"315","42220","Santa Rosa, CA","large metros",173035,0.491085582323815,25093,80299,46667,28.267416613103,30.040497351743,20.1072542692308,0.464062183951224
"316","42340","Savannah, GA","midsized metros",151691,0.493101235455715,19459.937,66913.446,38280.173,22.6843349423077,22.6843349423077,15.1924713653846,0.441116783461115
"317","42540","Scranton--Wilkes-Barre--Hazleton, PA","large metros",237277,0.485339835316065,26635.29,68821.41,53430.232,21.5047998844217,22.2478125769231,13.5082467692308,0.290046696477113
"318","42660","Seattle-Tacoma-Bellevue, WA","very large metros",1726886,0.34460319903721,147750,496649,291871,25.3441705769231,25.3925464807692,17.7444300961538,0.287598023262682
"319","42680","Sebastian-Vero Beach, FL","small metros",45434,0.551316624365482,6951,20555,11960,16.364163556288,16.3876278170972,13.8680935961538,0.45241449135009
"320","42700","Sebring, FL","small metros",20766,0.635648744515113,4966.651,15263.415,9855.99,18.7110081453572,20.6532032211166,13.1336517115385,0.735019503033805
"321","43100","Sheboygan, WI","small metros",53151,0.297201894102454,3452,9906,6103,22.0178453075307,22.1871245576923,12.8043274615385,0.186374668397584
"322","43300","Sherman-Denison, TX","small metros",39443,0.516829630964719,7294.92,18073.212,14142.732,19.5028164903846,18.2200840865385,13.5724148269231,0.458210886595847
"323","43340","Shreveport-Bossier City, LA","midsized metros",150576,0.492993492132725,19515.456,51557.164,36100.908,21.8595982307692,20.0693516346154,14.2439014615385,0.342399612155988
"324","43420","Sierra Vista-Douglas, AZ","small metros",24819,0.596553661734407,6994.26,16141.332,14411.616,22.8716255200624,22.7748238653846,14.9737332692308,0.650361900157138
"325","43580","Sioux City, IA-NE-SD","small metros",78246,0.543070459792574,10781.044,21571.753,22741.399,19.5772004807692,21.6494720961538,15.7563738653846,0.275691447486134
"326","43620","Sioux Falls, SD","midsized metros",143288,0.397384583610511,12645.089,33627.765,26058.174,19.4722750274195,19.5026005576923,13.3219016538462,0.234686540394171
"327","43780","South Bend-Mishawaka, IN-MI","midsized metros",129862,0.481094852407435,16060.821,44416.669,33213.191,19.7872558957384,20.8220375201162,12.7576652884615,0.342029762363124
"328","43900","Spartanburg, SC","midsized metros",135347,0.464480717282602,16163,42598,32193,18.7181745096154,17.3295987692308,13.3036506346154,0.31473176354112
"329","44060","Spokane-Spokane Valley, WA","large metros",201255,0.44883175592139,24006.56,65484.584,47176.52,18.6139209038462,16.2469213932231,12.4851300769231,0.325381153263273
"330","44100","Springfield, IL","small metros",85368,0.486702736171499,10482.806,24616.496,18100.05,22.5950099186561,22.8511549230769,13.4159631153846,0.288357417299222
"331","44140","Springfield, MA","large metros",222600,0.469313239166866,29404.821,89130.482,54008.714,25.6299603405012,25.8146446923077,14.2750630769231,0.400406477987421
"332","44180","Springfield, MO","midsized metros",187570,0.418717059848139,17749.314,65966.568,33492.719,18.7289143461538,18.968566290927,13.2600521730769,0.351690398251319
"333","44220","Springfield, OH","small metros",41243,0.543587367770829,7040,16335,14286,17.2200689423077,19.9630311114544,12.3442250576923,0.396067211405572
"334","44300","State College, PA","small metros",46119,0.353618677042802,4544,25643,8238,21.2161439770155,21.4268441171987,15.85141825,0.556018127019233
"335","44420","Staunton-Waynesboro, VA","small metros",40023,0.428327520013212,5524.185,14138.392,9116.262,22.9803100576923,23.2141797884615,15.1058456730769,0.353256677410489
"336","44700","Stockton-Lodi, CA","large metros",190958,0.468866786161975,40022,91316,87411,21.0291434519231,21.1014389064421,14.1551420384615,0.47819939463128
"337","44940","Sumter, SC","small metros",31398,0.572178442460403,7928.814,19001.758,14558.404,21.9557255384615,20.7570550576923,14.2278606923077,0.605190075801006
"338","45060","Syracuse, NY","large metros",259742,0.474139828854908,30227.745,83810.228,57085.073,24.0780007692308,24.0780007692308,14.4964731730769,0.322667215929653
"339","45220","Tallahassee, FL","midsized metros",110687,0.457575574485851,16941.446,68229.249,29629.638,23.2364138792753,23.3418185,15.2616718076923,0.616416101258504
"340","45300","Tampa-St. Petersburg-Clearwater, FL","very large metros",1120203,0.460709111054291,129732,448720,237495,22.6000553033095,22.8305563269231,14.9381605576923,0.400570253784359
"341","45460","Terre Haute, IN","small metros",57094,0.540101593193018,9080.269,27807.357,16869.798,19.4210588365385,21.8605551346154,12.8036809615385,0.487045171121309
"342","45500","Texarkana, TX-AR","small metros",48004,0.571573041518732,7884.989,20132.014,15966.251,20.0956986346154,19.4222828289256,13.104100460939,0.419382009832514
"343","45540","The Villages, FL","small metros",22470,0.562003735197008,3675.777,13841.408,7179.711,18.1642099224682,18.8541199878496,13.5967686346154,0.615995015576324
"344","45780","Toledo, OH","large metros",264725,0.445003873002259,29075.178,81233.729,54891.303,18.6575635576923,18.2301936938944,11.8068017692308,0.306860814052318
"345","45820","Topeka, KS","small metros",85514,0.494999600612439,11799.056,27647.432,24685.007,21.7988707854777,21.8090373653846,13.3815086470201,0.323308838318872
"346","45940","Trenton, NJ","midsized metros",196384,0.298769188217397,10802,41657,19825,22.0830672048077,21.6008370119575,15.9264206730769,0.212120131986313
"347","46060","Tucson, AZ","very large metros",320502,0.514854908061624,47656,146740,98645,22.2267660833333,22.3790096730769,13.4108847307692,0.45784425682211
"348","46140","Tulsa, OK","large metros",401196,0.490511159194962,52674.721,143377.736,107894.858,21.2205117195806,20.2910839903846,13.7874192884615,0.357375786398668
"349","46220","Tuscaloosa, AL","small metros",84048,0.526703175097092,13867.994,35707.461,24311.312,19.7560011023486,20.3579555344643,14.2868986923077,0.424846052255854
"350","46300","Twin Falls, ID","small metros",37498,0.397511169108538,4547.364,11544.78,10502.976,19.3687683885,22.2315823076923,13.1847464038462,0.307877220118406
"351","46340","Tyler, TX","small metros",89833,0.478502137454785,11641,33726,25752,19.3915653722266,21.4657525192308,14.4356863076923,0.375429964489664
"352","46520","Urban Honolulu, HI","large metros",366570,0.508118379282488,44657,155839,84891,30.1642225961538,32.3344615384615,19.6139709038462,0.4251275336225
"353","46540","Utica-Rome, NY","midsized metros",100149,0.446280421948953,13483.403,31025.494,25330.874,21.2512706730769,23.0933524038462,18.5406666346154,0.309793347911612
"354","46660","Valdosta, GA","small metros",44264,0.615260368411747,10171.613,28538.939,20146.678,23.2159420769231,21.5249748846154,14.5672029807692,0.644743787276342
"355","46700","Vallejo-Fairfield, CA","midsized metros",111931,0.434057168180811,19589,56238,38894,29.1170936942105,27.3113430961538,16.6792292884615,0.502434535562087
"356","47020","Victoria, TX","small metros",33922,0.48907591408493,4173.118,11960.89,7869.035,18.8558655710365,19.2138250347398,14.6116348269231,0.352599787748364
"357","47220","Vineland-Bridgeton, NJ","small metros",47231,0.602386304171156,9142.382,19348.648,17560.492,25.4925813653846,25.4925813653846,18.2983722537508,0.409659926743029
"358","47260","Virginia Beach-Norfolk-Newport News, VA-NC","very large metros",615083,0.456787228172975,90314.224,259888.449,171623.137,23.1520596730769,23.1520596730769,16.4414231153846,0.422525820092573
"359","47300","Visalia-Porterville, CA","midsized metros",96618,0.637922192101986,34828,78085,75867,19.7488841153846,21.7251906923077,14.2873933269231,0.808182740276139
"360","47380","Waco, TX","midsized metros",105047,0.495327096441165,13096.282,33737.167,27007.726,19.9964564615385,19.9964564615385,12.58062425,0.321162593886546
"361","47460","Walla Walla, WA","small metros",21180,0.454415046222506,3147.504,7662.864,6307.704,18.989424105808,16.6515893942308,13.8880826442308,0.36179716713881
"362","47580","Warner Robins, GA","small metros",47348,0.484436742645513,9832.957,25111.737,17975.363,21.7847356510896,21.7503420066097,14.0204731538462,0.53036531638084
"363","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","very large metros",2673875,0.372513421578127,258768.759,834403.11,506113.549,27.092957413312,27.0129171538462,20.2970601153846,0.312057635454163
"364","47940","Waterloo-Cedar Falls, IA","small metros",75798,0.396841725776467,6657.466,22954.124,13109.412,17.6251046346154,21.2093745,12.3754446153846,0.302832845193805
"365","48060","Watertown-Fort Drum, NY","small metros",29772,0.649140871355943,8160.383,18359.446,14990.77,22.3456409667832,25.3015402307692,15.3492610769231,0.616668211742577
"366","48140","Wausau, WI","small metros",65153,0.365671432987806,6403.908,20015.096,14134.05,18.7734582688183,21.3756511782555,13.2222813076923,0.307201448897211
"367","48260","Weirton-Steubenville, WV-OH","small metros",33975,0.471643397668195,4221.157,11492.024,8775.061,19.5929764458947,19.9124924576906,12.8264758653846,0.338249418690213
"368","48300","Wenatchee, WA","small metros",37026,0.460706919849228,6478,15847,15497,23.1267417002971,23.3639346733592,14.3462862307692,0.427996542969805
"369","48540","Wheeling, WV-OH","small metros",54735,0.458396112660814,4877.843,14084.545,10187.939,19.4522071828552,18.7818321666155,13.4736996923077,0.25732246277519
"370","48620","Wichita, KS","large metros",262876,0.436663161833441,32190.438,83688.54,66863.078,20.9256290272762,20.9351151634615,13.2067315576923,0.318357476528858
